report_id,user_name,type,img_links,blocks_broken,reporter_id,summary,undeleted,created_at,happened_at,punishment
591,RyanTheBuilder,grief,{https://cdn.discordapp.com/attachments/404688028641263636/613188397548437538/Gradation_avCpYcfM4J.png},102,193893940322238464,i hate nyan,t,2019-08-19 18:53:46.966457,2019-08-18,
592,join me pls come on,chat,{},0,376302485612134410,constant advertising,t,2019-08-20 05:04:22.575449,2019-08-20,
593,mr do,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/613353053038575616/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/613353128233795585/SiBciyl.png,https://cdn.discordapp.com/attachments/404688028641263636/613353591452991535/unknown.png}",84,455015701166686208,1 day ban,t,2019-08-20 05:49:03.291892,2019-08-19,
594,ryanthebuilder,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/613494966458646543/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/613495054782300217/unknown.png}",201,376302485612134410,4day ban,t,2019-08-20 15:10:40.775684,2019-08-18,
596,mxfek,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/613783158890168361/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/613783425744371723/unknown.png}",70,376302485612134410,1 day ban,t,2019-08-21 10:16:19.447559,2019-08-21,
597,trump 2020,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/613786656134266885/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/613786836715700274/unknown.png}",511,376302485612134410,warn,t,2019-08-21 10:29:55.665599,2019-08-20,
598,Mxfek,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/613784765878894603/oM2DhXs.png,https://cdn.discordapp.com/attachments/404688028641263636/613784833847721984/7qYsGDN.png,https://cdn.discordapp.com/attachments/404688028641263636/613788828792127612/D9bP5Op.png}",1012,455015701166686208,"sorry if its hard to see, it was a big tunnel. anyway warn",t,2019-08-21 10:38:08.638564,2019-08-21,
599,carter creater,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/614041547750768672/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614041780475658250/unknown.png}",82,376302485612134410,warn,t,2019-08-22 03:23:04.019638,2019-08-16,
600,friedchicken,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/614045190310592532/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614045301577220102/unknown.png}",69,376302485612134410,1 day ban,t,2019-08-22 03:37:02.718793,2019-08-18,
601,friedchicken,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/614178701650690056/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614178952394833921/unknown.png}",58,376302485612134410,"2 day ban now
penpineappleapplepen",t,2019-08-22 12:28:13.056957,2019-08-19,
602,222222,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/614183914541547530/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614184064701693977/unknown.png}",13,376302485612134410,warn,t,2019-08-22 12:48:22.239653,2019-08-22,
603,222222,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/614841880265490562/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614841973492285447/unknown.png}",20,376302485612134410,"43 blocks alltogether, another warn",t,2019-08-24 08:23:14.704378,2019-08-22,
604,wazabi,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/614842691188162610/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614843258874363934/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/614843393834614794/unknown.png}",1703,376302485612134410,warn,t,2019-08-24 08:28:30.954743,2019-08-22,
605,queijo de pinto,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615496004925390858/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615496133505974272/unknown.png}",2089,376302485612134410,pban,t,2019-08-26 03:42:08.537286,2019-08-25,
606,bobbest deda bob,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615497792236027914/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615497944048730124/unknown.png}",7,376302485612134410,warn,t,2019-08-26 03:49:17.21867,2019-08-14,
607,TailsFan278,hack,{https://cdn.discordapp.com/attachments/404688028641263636/615498662105186332/1dd.png},0,241877052259565568,"I screwed up the screenshot he had 0 health, I can't believe I've done this + Bistol was there + he confessed look it up",t,2019-08-26 03:52:41.851785,2019-08-26,
608,dragonborn,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615498927445377025/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615499128528437258/unknown.png}",302,376302485612134410,6 day ban,t,2019-08-26 03:54:01.724962,2019-08-25,
609,mr do,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/615501032671281152/qw.png,https://cdn.discordapp.com/attachments/404688028641263636/615501058025979913/qq.png,https://cdn.discordapp.com/attachments/404688028641263636/615501429913681962/qe.png}",31,241877052259565568,"",t,2019-08-26 04:01:51.531326,2019-08-19,
610,qwertyuiop,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615501817278627861/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615502128303177739/unknown.png}",24,376302485612134410,"man has the best name ever
warn",t,2019-08-26 04:05:56.476668,2019-08-24,
611,f,chat,{https://cdn.discordapp.com/attachments/404688028641263636/615876529133453313/Ty6adZb.png},0,455015701166686208,i warned maximus too and he stopped but f didn't stop so 15min mute,t,2019-08-27 04:54:01.059452,2019-08-27,
612,red2,chat,{https://cdn.discordapp.com/attachments/404688028641263636/615996710040109284/unknown.png},0,376302485612134410,15m mute,t,2019-08-27 12:49:56.012617,2019-08-27,
613,Kyron,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615997609860923412/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615997680820289611/ZUTTJOm.png,https://cdn.discordapp.com/attachments/404688028641263636/615997805340786719/RqosKO9.png,https://cdn.discordapp.com/attachments/404688028641263636/615998076334768196/unknown.png}",84,455015701166686208,some other guy griefed the house but for this dude ban 1d,t,2019-08-27 12:57:15.446486,2019-08-19,
614,Todd,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/615999558413189145/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/615999616067960901/8WfL4zG.png,https://cdn.discordapp.com/attachments/404688028641263636/615999747764781076/unknown.png}",13,455015701166686208,warn,t,2019-08-27 13:03:26.198146,2019-08-20,
615,222222,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/616000667257012265/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/616000816633085973/vRGnbaY.png,https://cdn.discordapp.com/attachments/404688028641263636/616001021130440802/unknown.png}",35,455015701166686208,1 day ban,t,2019-08-27 13:08:33.855906,2019-08-22,
616,Kod2,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616700333242056842/Wzt9wRF.png,https://cdn.discordapp.com/attachments/404688028641263636/616700487365951541/aqRwPXk.png,https://cdn.discordapp.com/attachments/404688028641263636/616701839257239552/Qub6dr1.png}",776,455015701166686208,warn,t,2019-08-29 11:33:45.563304,2019-08-21,
617,im sad cuz terraria,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616704232933949466/7gmwBr7.png,https://cdn.discordapp.com/attachments/404688028641263636/616705010092474429/QADEX6p.png,https://cdn.discordapp.com/attachments/404688028641263636/616707156330283033/Cpy0Ls1.png}",400,455015701166686208,"the rest of the tunnel was done by 321boom, for this guy warn (also dont worry about that bit that appears to not have been filled, it didnt come up on my map as filled)",t,2019-08-29 11:55:39.345471,2019-08-28,
618,321boom,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616708133888327680/7gmwBr7.png,https://cdn.discordapp.com/attachments/404688028641263636/616708284593864835/WgEX5Q9.png,https://cdn.discordapp.com/attachments/404688028641263636/616708563590447134/VPfeZxS.png}",1650,455015701166686208,warn,t,2019-08-29 12:00:04.602177,2019-08-29,
619,uwuowo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/616719152744235060/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/616719235175022614/SCN93Bm.png,https://cdn.discordapp.com/attachments/404688028641263636/616719545947914244/unknown.png}",33,455015701166686208,warn,t,2019-08-29 12:43:42.086059,2019-08-29,
620,uwuowo,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616720326663077910/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/616720430413250747/n7ISQxv.png,https://cdn.discordapp.com/attachments/404688028641263636/616720620222283806/unknown.png}",275,455015701166686208,warn,t,2019-08-29 12:47:44.990448,2019-08-29,
621,qawsedrftgyhujikolp,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/616721705565683730/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/616721785945063430/zxwxhgh.png,https://cdn.discordapp.com/attachments/404688028641263636/616721885165780996/H3gEEOq.png,https://cdn.discordapp.com/attachments/404688028641263636/616722075242987520/unknown.png}",230,455015701166686208,4 day ban,t,2019-08-29 12:53:38.198307,2019-08-29,
631,arthur(hi),tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/617687534960508928/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617690247572226048/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617690297341706280/unknown.png}",1002,376302485612134410,warn,t,2019-09-01 05:01:09.111586,2019-09-01,
622,crilam,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616723616981319693/iVPSOeV.png,https://cdn.discordapp.com/attachments/404688028641263636/616723703530520583/HMZXjQL.png,https://cdn.discordapp.com/attachments/404688028641263636/616724374426484740/Nxc09HB.png}",580,455015701166686208,"warn, the rest of the tunnel was done by SaplingPrettyKitty",t,2019-08-29 13:03:48.489063,2019-08-25,
632,Perkos67,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/617930144115589121/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617931089750655009/unknown.png}",2693,254361795278536715,pban,t,2019-09-01 20:57:43.676636,2019-08-31,
623,SaplingPrettyKitty,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/616725398360686681/KhxLPW2.png,https://cdn.discordapp.com/attachments/404688028641263636/616725466782629919/54x0EAl.png,https://cdn.discordapp.com/attachments/404688028641263636/616725763323986082/u73nuJG.png}",352,455015701166686208,already warned,t,2019-08-29 13:08:36.147103,2019-08-13,
624,cryo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/617022010299777034/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617022232656478376/unknown.png}",281,376302485612134410,5d ban,t,2019-08-30 08:46:32.338009,2019-08-30,
625,uwuowo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/617381035474419718/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617381105603051554/kkjZ0zU.png,https://cdn.discordapp.com/attachments/404688028641263636/617381279528255523/unknown.png}",128,455015701166686208,2 day ban,t,2019-08-31 08:33:08.410095,2019-08-29,
626,Yeey,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/617382679071031297/25MAcYO.png,https://cdn.discordapp.com/attachments/404688028641263636/617382766052376597/PURPf5R.png,https://cdn.discordapp.com/attachments/404688028641263636/617383105656913920/wuiOXan.png}",570,455015701166686208,warn,t,2019-08-31 08:41:00.248779,2019-08-25,
627,Superdude990061,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/617384344524292220/kLnn7jR.png,https://cdn.discordapp.com/attachments/404688028641263636/617384530000740360/1L1OUox.png,https://cdn.discordapp.com/attachments/404688028641263636/617384752004988965/uO7eKfm.png}",267,455015701166686208,warn,t,2019-08-31 08:46:46.945041,2019-08-28,
628,yoyo yo,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/617596479313412096/aaf4f3H.png,https://cdn.discordapp.com/attachments/404688028641263636/617596574742085635/01XtGnN.png,https://cdn.discordapp.com/attachments/404688028641263636/617597247655247911/rpXj3Ma.png}",2427,455015701166686208,warn,t,2019-08-31 22:51:51.296915,2019-08-31,
629,uwuowo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/617598433506885645/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617598755302014976/71ZjzSm.png,https://cdn.discordapp.com/attachments/404688028641263636/617598898516656128/unknown.png}",188,455015701166686208,7 day ban,t,2019-08-31 22:57:46.388922,2019-08-29,
630,EmersonJr,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/617600083139231754/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/617600461402275870/H3XtRQc.png,https://cdn.discordapp.com/attachments/404688028641263636/617600722619596810/unknown.png}",45,455015701166686208,1 day ban,t,2019-08-31 23:05:02.715811,2019-08-30,
369,TegTronix,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/585577259541463070/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/585577346501967892/unknown.png}",501,539535197935239179,rounding up to 6 day ban,t,2019-06-04 14:15:35.056287,2019-06-03,
633,cryo,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/618051011914760193/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618052056074158081/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618052111292301322/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618052188190539796/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618052427962384385/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618052498271371265/unknown.png}",1096,376302485612134410,"more than 1096 but too lazy to actually do it all
already banned
just warn",t,2019-09-02 05:01:18.289377,2019-08-30,
634,EmersonJr,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/618118966384132218/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618119008847265809/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618119088631316517/unknown.png}",194,254361795278536715,4 day ban,t,2019-09-02 09:24:47.007738,2019-08-30,
635,Jaxson,grief,{https://cdn.discordapp.com/attachments/404688028641263636/618142019025633309/unknown.png},189,254361795278536715,"",t,2019-09-02 10:55:57.420776,2019-09-02,
636,Nikithn,grief,{https://cdn.discordapp.com/attachments/404688028641263636/618142258041978930/unknown.png},175,254361795278536715,"",t,2019-09-02 10:56:46.488832,2019-09-02,
637,Jaxson,grief,{https://cdn.discordapp.com/attachments/404688028641263636/618143490756444359/unknown.png},16,254361795278536715,"",t,2019-09-02 11:02:46.632223,2019-09-01,
638,jazkid03,hack,{},0,376302485612134410,warn,t,2019-09-02 13:31:05.921814,2019-09-02,
639,nikithn,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/618185804040372245/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618186015894667264/unknown.png}",122,376302485612134410,tails for ban heads for warn,t,2019-09-02 13:51:15.168275,2019-09-02,
640,nikithn,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/618191712212221993/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618191845582962698/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618191973886459924/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618192109366935554/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/618192201444229122/unknown.png}",355,376302485612134410,"person came on and griefed a few builds 
pban",t,2019-09-02 14:17:04.517993,2019-09-02,
641,Phosphorune,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619540637338828830/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619540707698278419/OLeImlT.png,https://cdn.discordapp.com/attachments/404688028641263636/619541089610760195/unknown.png}",9,455015701166686208,warn,t,2019-09-06 07:36:16.913129,2019-09-04,
642,Hootie,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/619542669726842890/hAoJ1kb.png,https://cdn.discordapp.com/attachments/404688028641263636/619542807257939969/kANkQTr.png,https://cdn.discordapp.com/attachments/404688028641263636/619543234770763781/hPU3pAs.png}",122,455015701166686208,warn,t,2019-09-06 07:43:46.880281,2019-08-11,
643,Farden the Creator,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/619544183425859605/Dxv9BsU.png,https://cdn.discordapp.com/attachments/404688028641263636/619544255072829450/ILl4TEv.png,https://cdn.discordapp.com/attachments/404688028641263636/619544729327108115/dzHtoOm.png}",358,455015701166686208,warn,t,2019-09-06 07:50:14.175011,2019-09-03,
644,die,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/619545309760192560/eeg9ITt.png,https://cdn.discordapp.com/attachments/404688028641263636/619545394157715456/cjpGG7E.png,https://cdn.discordapp.com/attachments/404688028641263636/619545546893426688/jXH0w1D.png}",94,455015701166686208,warn,t,2019-09-06 07:53:03.578313,2019-08-30,
645,Nikithn,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619984925998710802/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619984979446988849/oDBUofz.png,https://cdn.discordapp.com/attachments/404688028641263636/619985159407665152/unknown.png}",97,455015701166686208,2 day ban,t,2019-09-07 12:59:51.763667,2019-09-02,
646,Khaalga,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619987320778653703/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619987392048267295/uuvOoU3.png,https://cdn.discordapp.com/attachments/404688028641263636/619987497166045205/k2qjGbQ.png,https://cdn.discordapp.com/attachments/404688028641263636/619987631777775636/unknown.png}",8492,455015701166686208,perma ban,t,2019-09-07 13:09:48.627034,2019-09-07,
647,Mose,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619989466794295306/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619989566455021579/Vcab2bd.png,https://cdn.discordapp.com/attachments/404688028641263636/619989629713645578/Fyew2rq.png,https://cdn.discordapp.com/attachments/404688028641263636/619989773771341824/unknown.png}",1539,455015701166686208,perma ban,t,2019-09-07 13:18:16.816155,2019-08-24,
648,222222,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619990639051931672/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619991056053829653/BHhayIF.png,https://cdn.discordapp.com/attachments/404688028641263636/619991317493317662/unknown.png}",21,455015701166686208,no punishment (yet),t,2019-09-07 13:24:29.421223,2019-08-22,
649,Imp Guardian,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/619995303415644195/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/619995369010495539/QT6hejI.png,https://cdn.discordapp.com/attachments/404688028641263636/619995445799813120/2gQYu3z.png,https://cdn.discordapp.com/attachments/404688028641263636/619995576548982784/unknown.png}",1322,455015701166686208,perma ban,t,2019-09-07 13:41:23.883945,2019-09-07,
650,ninjatropius,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/620267314981502976/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/620267541574451215/unknown.png}",238,376302485612134410,4 day ban,t,2019-09-08 07:42:14.733182,2019-09-07,
651,DeltaxePlayZ,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/621170610306809891/second.png,https://cdn.discordapp.com/attachments/404688028641263636/621170620159492137/first.png}",3119,241877052259565568,"broke spawn, perma-ban",t,2019-09-10 19:30:38.541261,2019-09-10,
652,Kael,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/621385927964491787/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/621386019077357569/EdTNPQa.png,https://cdn.discordapp.com/attachments/404688028641263636/621386386951372800/TQTHefA.png,https://cdn.discordapp.com/attachments/404688028641263636/621386510255652895/unknown.png}",360,455015701166686208,7 day ban,t,2019-09-11 09:48:28.148565,2019-08-24,
653,Emil,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/621387495791132724/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/621387547213299741/dxtTTEe.png,https://cdn.discordapp.com/attachments/404688028641263636/621387666700894208/unknown.png}",139,455015701166686208,already banned,t,2019-09-11 09:53:24.325313,2019-09-08,
654,ZeroGravity,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/621388543725666316/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/621388618921148418/oKAATn3.png,https://cdn.discordapp.com/attachments/404688028641263636/621388774169116672/unknown.png}",193,455015701166686208,4 day ban,t,2019-09-11 09:57:21.401538,2019-09-08,
655,soul ninja,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/621401371832352799/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/621401442036613141/ZKAGIP4.png,https://cdn.discordapp.com/attachments/404688028641263636/621401546940481559/unknown.png}",503,455015701166686208,perma ban,t,2019-09-11 10:48:04.383009,2019-09-09,
657,Zog,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/621642166015361024/after1.png,https://cdn.discordapp.com/attachments/404688028641263636/621642269640097793/before1.png}",134,241877052259565568,"",t,2019-09-12 02:44:48.249675,2019-09-09,
658,Stareequartz,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/621683913324232714/4d_ago.png,https://cdn.discordapp.com/attachments/404688028641263636/621683921595269160/4d_2.png,https://cdn.discordapp.com/attachments/404688028641263636/621683918617313290/4d_3.png}",29,241877052259565568,"ok, so this was done before the first warn, so I guess it doesn't count?",t,2019-09-12 05:30:26.833342,2019-09-09,
659,mr do,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/622343943014842369/59.png,https://cdn.discordapp.com/attachments/404688028641263636/622343946181410837/60.png,https://cdn.discordapp.com/attachments/404688028641263636/622343945590145034/58.png}",2736,241877052259565568,"",t,2019-09-14 01:13:10.331506,2019-09-07,
656,Stareequartz,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/621640477774446592/after.png,https://cdn.discordapp.com/attachments/404688028641263636/622344582650134528/before.png,https://cdn.discordapp.com/attachments/404688028641263636/622344615877541889/after.png}",2684,241877052259565568,"caught him in the act, I asked him about it, hoping he would say sorry or smth, but he instead left",t,2019-09-12 02:38:33.165018,2019-09-12,
660,HERMIT,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/622347894535618571/99.png,https://cdn.discordapp.com/attachments/404688028641263636/622347899564589066/100.png}",56,241877052259565568,"He did 30 verified on that point, but he also did 26 somewhere else, no clue where because I have an assignment due. (so no 1 day ban)",t,2019-09-14 01:29:13.520757,2019-09-12,
661,Oxygex,grief,{https://cdn.discordapp.com/attachments/404688028641263636/622460342303326218/unknown.png},522,254361795278536715,"",t,2019-09-14 09:00:21.460514,2019-09-07,
662,Gardian,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/622462958483800114/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622463003241086976/unknown.png}",27,254361795278536715,"",t,2019-09-14 09:06:08.119633,2019-09-11,
663,DuggeeO,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/622542888324169728/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622542921987522560/unknown.png}",815,254361795278536715,pban,t,2019-09-14 14:23:28.744628,2019-09-14,
664,fsfs,grief,{https://cdn.discordapp.com/attachments/404688028641263636/622841370310213632/SUZSdHD.png},1539,376302485612134410,"kiwitaffy rollbacked it make her staff 
pban",t,2019-09-15 10:09:41.409861,2019-09-14,
665,flodelboss,grief,{https://cdn.discordapp.com/attachments/404688028641263636/622841767326384178/QQtNbkc.png},1209,376302485612134410,pban,t,2019-09-15 10:11:02.881441,2019-09-15,
666,stephanie,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/622845595958116363/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622845994002022411/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622846068500987944/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622846142408818702/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622846234767654934/unknown.png}",421,376302485612134410,warn,t,2019-09-15 10:29:52.975463,2019-09-15,
676,YepImOg,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623527050380050434/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623527109213552640/m24M5Q3.png,https://cdn.discordapp.com/attachments/404688028641263636/623527162380681227/zNPphuq.png,https://cdn.discordapp.com/attachments/404688028641263636/623527885352992773/unknown.png}",709,455015701166686208,perma ban,t,2019-09-17 07:37:23.442016,2019-09-17,
677,Elijus,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623528422441877514/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623528502863331367/lThueCx.png,https://cdn.discordapp.com/attachments/404688028641263636/623528698590658601/4RgJMDO.png,https://cdn.discordapp.com/attachments/404688028641263636/623528836746706983/unknown.png}",1719,455015701166686208,perma ban,t,2019-09-17 07:41:20.916513,2019-09-17,
667,AntionioM31,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/622933429859909645/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622933453842808842/unknown.png}",70,254361795278536715,2 day ban,t,2019-09-15 16:15:35.221284,2019-09-15,
668,Vortex,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/622934411956191256/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622934467199369266/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/622934538930356236/unknown.png}",452,254361795278536715,pban,t,2019-09-15 16:19:56.729594,2019-09-15,
669,SZ,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623224010712547338/vKjxN3p.png,https://cdn.discordapp.com/attachments/404688028641263636/623224083831717888/8GRzlb5.png,https://cdn.discordapp.com/attachments/404688028641263636/623224330595074066/iWpCKqw.png}",543,455015701166686208,warn,t,2019-09-16 11:31:11.88853,2019-09-15,
670,Konuji,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623224856556732477/IIVwlf6.png,https://cdn.discordapp.com/attachments/404688028641263636/623224923141308446/Yfm9CfB.png,https://cdn.discordapp.com/attachments/404688028641263636/623225046760030218/7YZ04bv.png}",668,455015701166686208,warn,t,2019-09-16 11:34:00.01376,2019-09-15,
671,Stephanie,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623226223446851613/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623226313347563551/fYP6FQ9.png,https://cdn.discordapp.com/attachments/404688028641263636/623226431857754130/unknown.png}",4492,455015701166686208,perma ban,t,2019-09-16 11:39:38.146388,2019-09-15,
672,The Virus,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623449305113427979/b5.png,https://cdn.discordapp.com/attachments/404688028641263636/623449302827532288/b4.png}",74,241877052259565568,that's a lot of clones,t,2019-09-17 02:25:48.855762,2019-09-15,
673,moopmeep,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623450832955768842/z1.png,https://cdn.discordapp.com/attachments/404688028641263636/623450837099872266/z2.png}",3376,241877052259565568,"",t,2019-09-17 02:31:16.754639,2019-09-15,
674,SZ,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623525614212874280/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623525693728489484/gHXhmTK.png,https://cdn.discordapp.com/attachments/404688028641263636/623525766583549992/unknown.png}",1413,455015701166686208,perma ban,t,2019-09-17 07:29:04.731775,2019-09-17,
675,beanboi,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623526263721820161/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623526378737893407/jL3hjsZ.png,https://cdn.discordapp.com/attachments/404688028641263636/623526445360087070/EH2G003.png,https://cdn.discordapp.com/attachments/404688028641263636/623526531993436181/unknown.png}",6765,455015701166686208,perma ban,t,2019-09-17 07:32:11.708368,2019-09-16,
678,GamingJokie 6.0,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623547199309217812/Pee687L.png,https://cdn.discordapp.com/attachments/404688028641263636/623547224348950529/QayYFDD.png,https://cdn.discordapp.com/attachments/404688028641263636/623547245274595329/N816Hig.png}",507,455015701166686208,warn,t,2019-09-17 08:54:15.900078,2019-09-14,
